adlib_id,female_13-17,female_18-24,female_25-34,female_35-44,female_45-54,female_55-64,female_65+,male_13-17,male_18-24,male_25-34,male_35-44,male_45-54,male_55-64,male_65+,unknown_13-17,unknown_18-24,unknown_25-34,unknown_35-44,unknown_45-54,unknown_55-64,unknown_65+,unknown_Unknown
772966323339326,,,,0.286,0.143,,,,,,0.143,0.143,0.143,0.143,,,,,,,,
706192850059519,,0.135,0.071,0.075,0.06,0.038,0.024,,0.171,0.176,0.124,0.065,0.028,0.028,0,0.002,0.001,0.001,0,0,0.001,0
822863281629233,,0.023,0.013,0.031,0.07,0.114,0.114,,0.051,0.075,0.145,0.147,0.116,0.097,,0.001,0.001,0.001,0.001,0,0.001,
1338542619842310,,0.037,0.062,0.102,0.093,0.067,0.045,,0.096,0.157,0.164,0.091,0.044,0.041,,0,0.001,0.001,0,0,0,
280523213430150,,0.036,0.05,0.062,0.076,0.043,,,0.173,0.225,0.156,0.123,0.052,,,0,0.001,0.002,0.002,0,,
781988475750430,,0.056,0.084,0.105,0.088,0.038,,,0.128,0.2,0.173,0.095,0.03,,,0.001,0.001,0.001,0,0,,
487986209252712,,0.114,0.126,0.087,0.044,0.015,0.011,,0.174,0.233,0.114,0.046,0.013,0.018,,0.001,0.002,0.001,0,0,0,
1109766236117027,,0.003,0.009,0.039,0.106,0.161,0.22,,0.007,0.026,0.073,0.118,0.113,0.123,,0,0,0.001,0,0.001,0.001,
517875829198286,,0.02,0.044,0.088,0.104,0.059,,,0.118,0.183,0.175,0.145,0.059,,,0,0.001,0.002,0.002,0,,
439362157279065,,0.079,0.106,0.091,0.061,0.02,,,0.163,0.237,0.149,0.072,0.018,,,0.001,0.001,0.001,0,0,,
346729233256408,,0.01,0.038,0.066,0.077,0.057,0.037,,0.052,0.199,0.219,0.136,0.061,0.045,,0,0.001,0.002,0.001,0,0,
272740144224563,,0.004,0.025,0.092,0.143,0.123,0.082,,0.008,0.062,0.152,0.156,0.088,0.062,,0,0.001,0.001,0.001,0.001,0.001,
1133451973838922,,0.098,0.07,0.087,0.081,0.054,0.034,,0.137,0.146,0.134,0.081,0.038,0.035,0,0.001,0.001,0.001,0,0,0.001,0
176494000712695,,0.061,0.112,0.139,0.12,0.046,,,0.089,0.158,0.145,0.096,0.032,,,0,0.001,0.001,0,0,,
257172585895255,,0.025,0.058,0.067,0.08,0.038,,,0.132,0.232,0.179,0.132,0.052,,,0,0.001,0.002,0.001,0,,
901061744064168,,0.025,0.063,0.079,0.088,0.043,,,0.118,0.221,0.174,0.132,0.051,,,0,0.001,0.002,0.002,0,,
1442838712724498,,0.058,0.083,0.083,0.051,0.016,,,0.173,0.258,0.18,0.079,0.017,,,0,0.001,0.001,0,0,,
417623422559332,,0.044,0.131,0.187,0.181,0.141,0.088,,0.024,0.049,0.055,0.046,0.028,0.021,,0,0.001,0.001,0.001,0,0,
268882168098002,,0.018,0.022,0.025,0.026,0.026,0.027,,0.116,0.249,0.212,0.132,0.074,0.07,,0,0.001,0.002,0,0.001,0.001,
166356548495517,,0.032,0.068,0.089,0.111,0.053,,,0.103,0.18,0.164,0.14,0.056,,,0,0.001,0.002,0.002,0.001,,
267523124907859,,0.07,0.106,0.108,0.095,0.039,,,0.12,0.197,0.145,0.088,0.029,,,0.001,0.001,0.001,0,0,,
281752076624420,,0.062,0.119,0.112,0.078,0.026,,,0.119,0.232,0.154,0.076,0.02,,,0,0.001,0.001,0,0,,
815929209009648,,0.031,0.051,0.06,0.072,0.047,,,0.16,0.238,0.153,0.127,0.058,,,0.001,0.001,0.001,0.001,0,,
2968586486694901,,0.035,0.063,0.103,0.133,0.124,0.089,,0.058,0.089,0.094,0.094,0.062,0.052,,0,0.001,0.001,0.001,0,0.001,
469823901065983,,0.032,0.062,0.07,0.053,0.046,0.042,,0.097,0.185,0.175,0.107,0.065,0.057,,0,0.002,0.003,0.001,0.001,0.001,
823326661587135,,0.1,0.121,0.108,0.061,0.024,0.017,,0.142,0.198,0.124,0.058,0.02,0.023,,0,0.001,0.001,0,0,0,
353332455743468,,0.004,0.014,0.06,0.111,0.124,0.117,,0.014,0.049,0.13,0.174,0.11,0.089,,0,0,0.001,0.001,0.001,0.001,
179316730629487,,0.031,0.05,0.061,0.079,0.043,,,0.159,0.228,0.163,0.127,0.052,,,0,0.001,0.002,0.002,0,,
427383511867623,,0.09,0.1,0.106,0.081,0.032,,,0.158,0.18,0.146,0.079,0.024,,,0.001,0.001,0.001,0,0,,
3868905296561860,,0.124,0.124,0.09,0.046,0.018,0.013,,0.189,0.213,0.102,0.045,0.014,0.019,,0.001,0.001,0.001,0,0,0,
3589768291149262,,0.137,0.117,0.077,0.037,0.013,0.011,,0.189,0.231,0.109,0.045,0.012,0.019,,0.001,0.002,0.002,0,0,0.001,
223569726106167,,0.009,0.038,0.087,0.144,0.144,0.124,,0.029,0.069,0.097,0.104,0.081,0.069,,0,0.001,0.001,0.001,0.001,0.001,
3607173309380764,,0.079,0.092,0.084,0.062,0.067,0.063,,0.116,0.132,0.115,0.084,0.053,0.049,,0,0.001,0.001,0.001,0,0,
182304896628874,,0.076,0.097,0.089,0.06,0.023,,,0.175,0.234,0.153,0.07,0.019,,,0.001,0.001,0.001,0,0,,
3483415131785558,,0.027,0.044,0.067,0.093,0.058,,,0.14,0.178,0.169,0.15,0.07,,,0,0.001,0.001,0.002,0,,
226490225821414,,0.025,0.046,0.065,0.081,0.042,,,0.155,0.229,0.166,0.132,0.054,,,0,0.001,0.002,0.002,0,,
1334238840273319,,0.067,0.097,0.111,0.089,0.035,,,0.12,0.193,0.169,0.09,0.026,,,0.001,0.001,0.001,0,0,,
751861385722375,,0.135,0.099,0.068,0.036,0.015,0.012,,0.199,0.237,0.112,0.047,0.015,0.02,,0.001,0.001,0.001,0,0,0,
865832120878020,,0.126,0.123,0.082,0.045,0.019,0.015,,0.188,0.212,0.105,0.046,0.015,0.021,,0.001,0.001,0.001,0,0,0,
556044138686529,,0.072,0.107,0.104,0.072,0.026,,,0.152,0.219,0.152,0.072,0.02,,,0.001,0.001,0.001,0,0,,
3667887049969461,,0.033,0.053,0.058,0.069,0.036,,,0.162,0.25,0.16,0.125,0.05,,,0,0.001,0.001,0.001,0,,
763631027602709,,0.44,0.117,0.018,0.007,0.002,0.008,,0.275,0.1,0.015,0.005,0.002,0.011,,0.001,0.001,0,,,0,
178753677022390,,0.073,0.115,0.098,0.054,0.023,0.017,,0.15,0.23,0.133,0.057,0.02,0.024,,0.001,0.002,0.002,0,0,0,
243790744054426,,0.104,0.113,0.081,0.044,0.02,0.016,,0.168,0.237,0.121,0.053,0.017,0.023,,0,0.001,0.001,0,0,0,
292349358978841,,0.079,0.115,0.082,0.046,0.019,0.014,,0.173,0.251,0.129,0.051,0.016,0.021,,0,0.002,0.002,0,0,0,
1112042859246671,,0.15,0.115,0.074,0.041,0.018,0.015,,0.166,0.221,0.107,0.049,0.017,0.023,,0.001,0.001,0.001,0,0,0,
702830513724439,,0.082,0.12,0.112,0.078,0.028,,,0.147,0.205,0.134,0.072,0.02,,,0.001,0.001,0.001,0,0,,
265480394924732,,0.034,0.075,0.083,0.093,0.048,,,0.127,0.203,0.159,0.124,0.05,,,0,0.001,0.002,0.001,0,,
450352166406228,,0.443,0.113,0.022,0.009,0.003,0.008,,0.284,0.088,0.013,0.005,0.001,0.01,,0,0,,0,,0,
533729394267882,,0.456,0.081,0.01,0.004,0.001,0.007,,0.333,0.082,0.01,0.004,0.001,0.009,,0.001,0,0,,,0,
275563220765293,,0.019,0.038,0.051,0.072,0.04,,,0.152,0.242,0.178,0.142,0.062,,,0,0.001,0.002,0.002,0,,
466760867674851,,0.06,0.089,0.121,0.111,0.047,,,0.111,0.169,0.159,0.097,0.033,,,0,0.001,0.001,0,0,,
700651187288981,,0.013,0.136,0.189,0.13,0.04,,,0.008,0.141,0.202,0.112,0.026,,,0,0.001,0.002,0.001,0,,
860420814800240,,0.007,0.045,0.109,0.129,0.061,,,0.008,0.113,0.228,0.214,0.08,,,,0,0.003,0.003,0,,
175932620965444,,0.069,0.05,0.049,0.061,0.065,0.057,,0.183,0.137,0.103,0.093,0.069,0.06,,0.001,0.001,0.002,0,0.001,0,
5178715378835566,,0.191,0.076,0.073,0.06,0.045,0.031,,0.184,0.121,0.101,0.055,0.029,0.029,,0.003,0.001,0.001,0,0,0.001,0
1007762552963771,,0.013,0.099,0.153,0.152,0.057,,,0.007,0.111,0.189,0.159,0.054,,,,0,0.002,0.002,0.001,,
2908854446037847,,0.015,0.152,0.234,0.13,0.033,,,0.007,0.119,0.187,0.099,0.02,,,0,0.001,0.002,0.001,0,,
2760582087589395,,0.022,0.171,0.196,0.11,0.027,,,0.011,0.171,0.181,0.088,0.019,,,0,0.002,0.002,0.001,0,,
875227769942572,,0.007,0.043,0.097,0.116,0.06,,,0.008,0.128,0.23,0.222,0.082,,,,0,0.003,0.003,0.001,,
850867202426205,,0.106,0.101,0.091,0.049,0.023,0.017,,0.168,0.212,0.127,0.055,0.019,0.026,,0,0.002,0.002,0,0,0.001,
437684214040807,,0.104,0.124,0.086,0.047,0.02,0.014,,0.166,0.235,0.113,0.048,0.016,0.021,,0,0.001,0.001,0,0,0,
435312284382402,,0.163,0.102,0.069,0.039,0.017,0.014,,0.214,0.203,0.097,0.042,0.015,0.02,,0,0.001,0.001,0,0,0,
476693086684367,,0.49,0.086,0.012,0.004,0.002,0.008,,0.303,0.072,0.008,0.004,0.001,0.011,,0,0,,,,,
437203654144846,,0.041,0.071,0.091,0.102,0.051,,,0.135,0.182,0.149,0.121,0.053,,,0,0.001,0.002,0.002,0,,
467686527592840,,0.077,0.113,0.117,0.088,0.034,,,0.144,0.188,0.138,0.073,0.022,,,0.001,0.001,0.001,0,0,,
421226409185412,,0.423,0.076,0.01,0.005,0.002,0.006,,0.363,0.084,0.01,0.004,0.002,0.013,,0.001,0,,,,,
930014804474243,,0.031,0.046,0.057,0.075,0.044,,,0.157,0.208,0.164,0.147,0.066,,,0,0.001,0.002,0.002,0.001,,
465445854625881,,0.071,0.105,0.107,0.071,0.028,,,0.154,0.213,0.148,0.077,0.023,,,0,0.001,0.001,0,0,,
248531783395838,,0.149,0.08,0.068,0.045,0.023,0.019,,0.206,0.183,0.109,0.058,0.023,0.03,,0.001,0.002,0.001,0,0,0.001,
964393127727022,,0.007,0.03,0.072,0.093,0.079,0.076,,0.055,0.141,0.162,0.129,0.077,0.074,,0,0.001,0.001,0.001,0,0.001,
121764413160011,,0.022,0.022,0.023,0.034,0.072,0.096,,0.136,0.141,0.118,0.105,0.108,0.119,,0,0.001,0.001,0,0,0.001,
2812387482336826,,0.047,0.069,0.048,0.044,0.066,0.091,,0.128,0.144,0.119,0.087,0.076,0.076,,0,0.002,0.001,0.001,0,0.001,
223307372775875,,0.236,0.056,0.052,0.045,0.037,0.022,,0.221,0.131,0.088,0.054,0.027,0.025,,0.004,0.001,0.001,0,0,0,0
1080720932425794,,0.031,0.06,0.071,0.077,0.042,,,0.155,0.218,0.157,0.127,0.057,,,0,0.001,0.002,0.001,0,,
3072398469529146,,0.052,0.124,0.153,0.095,0.034,,,0.104,0.19,0.148,0.076,0.021,,,0,0.001,0.001,0,0,,
440870590445080,,0.065,0.115,0.131,0.092,0.034,,,0.14,0.184,0.142,0.073,0.02,,,0.001,0.001,0.002,0,0,,
754959165137501,,0.023,0.06,0.073,0.073,0.043,,,0.181,0.212,0.157,0.111,0.06,,,0.001,0.001,0.003,0.001,,,
912587569501963,,0.006,0.017,0.036,0.067,0.087,0.127,,0.047,0.102,0.152,0.141,0.101,0.113,,0.001,0.001,0.001,0.001,0,0.001,
753149725295905,,0.156,0.126,0.117,0.013,,,,0.26,0.199,0.112,0.008,,,0,0.004,0.001,0.002,0,,,0.002
234851401559077,,0.18,0.162,0.109,0.009,,,,0.275,0.174,0.076,0.006,,,0,0.004,0.001,0.001,0,,,0.002
1095285544271117,,0.01,0.025,0.052,0.084,0.116,0.134,,0.065,0.113,0.12,0.109,0.087,0.08,,0,0.001,0.002,0.001,0,0.001,
460436962031314,,,0.008,0.033,0.033,0.149,0.256,,0.017,0.041,0.083,0.074,0.14,0.165,,,,,,,,
449109303131043,,0.14,0.145,0.109,0.044,0.018,0.013,,0.136,0.187,0.127,0.055,0.011,0.013,,0.001,0,0.001,,,0.001,
854909368574472,,0.159,0.136,0.107,0.064,0.026,0.015,,0.141,0.145,0.116,0.056,0.013,0.016,,0.003,0.001,0.001,0.001,0,,
799500650778876,,0.2,0.142,0.09,0.056,0.029,0.022,,0.143,0.159,0.083,0.04,0.015,0.018,,0.002,0.001,0.001,0,0,0,
1642342535965562,,0.123,0.128,0.097,0.053,0.022,0.014,,0.123,0.209,0.128,0.057,0.02,0.019,,0.003,0.001,0.001,0,,0.001,
534175950816231,,0.229,0.127,0.068,0.039,0.021,0.016,,0.179,0.169,0.083,0.037,0.012,0.016,,0.002,0.001,0.001,0,0,0,0
250946489737538,,0.003,0.007,0.033,0.088,0.176,0.26,,0.006,0.017,0.056,0.101,0.115,0.136,,0,0,0,0,0,0.001,
507184403578546,,0.466,0.108,0.016,0.006,0.002,0.007,,0.286,0.079,0.012,0.004,0.002,0.01,,0,0,,0,0,,
463393017997173,,0.166,0.105,0.07,0.038,0.016,0.012,,0.207,0.202,0.1,0.043,0.016,0.023,,0.001,0.001,0.001,0,0,0,
3976502285722005,,0.064,0.102,0.123,0.094,0.036,,,0.128,0.181,0.159,0.084,0.026,,,0.001,0.001,0.001,0,0,,
908019916676522,,0.015,0.037,0.049,0.067,0.042,,,0.142,0.222,0.188,0.159,0.072,,,0.001,0.001,0.002,0.001,0,,
439483177087444,,0.147,0.126,0.098,0.05,0.021,0.016,,0.167,0.182,0.102,0.047,0.016,0.023,,0.001,0.001,0.001,0,0,0,
932279210845653,,0.029,0.036,0.051,0.077,0.051,,,0.177,0.192,0.161,0.149,0.071,,,0,0.001,0.001,0.001,0,,
1078546675981607,,0.075,0.101,0.104,0.08,0.034,,,0.152,0.193,0.149,0.082,0.027,,,0.001,0.001,0.001,0,0,,
457437715630978,,0.081,0.129,0.091,0.053,0.043,0.041,,0.111,0.172,0.124,0.071,0.041,0.039,,0,0.001,0.002,0,0,0.001,
2765672616981143,,0.47,0.079,0.013,0.004,0.002,0.004,,0.34,0.063,0.008,0.003,0.001,0.006,,0.008,0.001,0,0,0,0,
769124970356859,,0.038,0.061,0.056,0.045,0.051,0.059,,0.126,0.181,0.142,0.097,0.068,0.07,,0,0.001,0.002,0.001,0,0.001,
288547989279747,,0.215,0.085,0.065,0.044,0.029,0.022,,0.198,0.147,0.093,0.047,0.022,0.026,,0.003,0.001,0.001,0,0,0.001,
119739210001337,,0.182,0.089,0.057,0.032,0.013,0.012,,0.247,0.196,0.092,0.04,0.013,0.022,,0.001,0.001,0.001,0,0,0,
1148025852320197,,0.045,0.072,0.046,0.03,0.027,0.028,,0.148,0.249,0.154,0.09,0.052,0.053,,0,0.001,0.002,0.001,0,0.001,
2577305825893103,,0.034,0.057,0.066,0.073,0.079,0.068,,0.098,0.143,0.148,0.108,0.064,0.059,,0,0.001,0.001,0,0,0,
1068872313594207,,0.291,0.055,0.04,0.034,0.026,0.017,,0.269,0.111,0.067,0.041,0.021,0.02,,0.005,0.001,0.001,0,0,0,
201506371675308,,0.229,0.079,0.057,0.036,0.021,0.014,,0.239,0.153,0.086,0.042,0.016,0.021,,0.004,0.001,0.001,0,0,0,0
548127856598055,,0.015,0.099,0.1,0.073,0.032,0.014,,0.005,0.141,0.263,0.187,0.039,0.027,,,0.001,0.002,0.001,0.001,0.001,
2085827428218805,,0.137,0.11,0.085,0.046,0.029,0.018,,0.169,0.163,0.124,0.066,0.028,0.023,,0,0.002,0.001,0,0,0,
176027950967094,,0.024,0.151,0.195,0.109,0.041,0.025,,0.011,0.125,0.169,0.086,0.027,0.034,,0,0.001,0.002,0.001,0,0.001,
450767466333278,,0.012,0.081,0.106,0.079,0.054,0.067,,0.004,0.11,0.226,0.158,0.054,0.046,,,0,0.001,0.001,0,0.001,
254652939349930,,0.066,0.096,0.109,0.082,0.033,,,0.129,0.193,0.17,0.089,0.028,,,0.001,0.001,0.001,0,0,,
1112022582604675,,0.027,0.035,0.053,0.079,0.052,,,0.181,0.204,0.154,0.142,0.069,,,0,0.001,0.001,0.001,0.001,,
232580151672032,,0.056,0.109,0.13,0.108,0.043,,,0.107,0.179,0.143,0.092,0.031,,,0,0.001,0.001,0,0,,
182295746966783,,0.038,0.052,0.065,0.088,0.052,,,0.173,0.203,0.144,0.125,0.055,,,0,0.001,0.002,0.001,0.001,,
153188959936366,,0.029,0.062,0.067,0.075,0.036,,,0.134,0.242,0.173,0.129,0.048,,,0,0.001,0.002,0.001,0,,
270134614450334,,0.067,0.107,0.114,0.075,0.027,,,0.137,0.212,0.159,0.079,0.021,,,0.001,0.001,0.001,0,0,,
220306346362318,,0.002,0.005,0.022,0.067,0.134,0.199,,0.008,0.025,0.084,0.15,0.146,0.156,,0,0,0.001,0.001,0.001,0.001,
144831520652551,,0.003,0.002,0.017,0.068,0.189,0.3,,0.007,0.01,0.041,0.086,0.126,0.151,,,,0.001,,0,0.001,
202865258162324,,0.076,0.094,0.087,0.056,0.045,,,0.171,0.217,0.152,0.067,0.033,,,0.001,0.001,0.002,0,0,,
425668395416710,,0.058,0.096,0.102,0.083,0.036,,,0.127,0.205,0.165,0.094,0.032,,,0,0.001,0.001,0,0,,
127303589231732,,0.026,0.033,0.051,0.071,0.048,,,0.173,0.218,0.159,0.15,0.067,,,0,0.001,0.002,0.001,0.001,,
2157702304367415,,0.056,0.102,0.132,0.104,0.038,,,0.101,0.174,0.17,0.094,0.025,,,0,0.001,0.001,0,0,,
713521482652417,,0.027,0.043,0.048,0.066,0.037,,,0.175,0.244,0.163,0.13,0.061,,,0,0.001,0.002,0.001,0,,
491805548452495,,0.086,0.121,0.087,0.053,0.034,,,0.159,0.251,0.123,0.057,0.026,,,0.001,0.001,0.001,0,0,,
431871151185456,,0.069,0.106,0.092,0.067,0.026,,,0.159,0.23,0.144,0.078,0.025,,,0.001,0.001,0.001,0,0,,
987831278293343,,0.027,0.031,0.045,0.065,0.046,,,0.181,0.212,0.166,0.148,0.072,,,0.001,0.001,0.002,0.002,0,,
475248270539914,,0.048,0.077,0.096,0.062,0.04,,,0.134,0.216,0.199,0.09,0.034,,,0,0.001,0.002,0,0,,
315966486365014,,0.061,0.087,0.1,0.078,0.031,,,0.147,0.203,0.17,0.092,0.028,,,0.001,0.001,0.001,0,0,,
259244952205445,,0.036,0.063,0.059,0.066,0.034,,,0.158,0.26,0.156,0.117,0.048,,,0,0.001,0.001,0.001,0,,
1062762024228036,,,0.015,0.058,0.129,0.19,0.233,,,0.04,0.049,0.085,0.088,0.11,,,0,0.001,0.001,0.001,0.001,
158392423035219,,0.032,0.1,0.095,0.075,0.077,0.107,,0.091,0.18,0.102,0.055,0.036,0.049,,0,0.001,0.001,0,0,0,
1481504705546243,,0.014,0.021,0.043,0.081,0.149,0.26,,0.047,0.076,0.065,0.063,0.069,0.108,,,0,0,0,0.001,0,
604889780892896,,0.113,0.405,0.441,0.041,,,,,,,,,,,,,,,,,
2920989591486772,,0.03,0.114,0.112,0.082,0.052,0.057,,0.049,0.155,0.169,0.086,0.042,0.038,,0.002,0.002,0.005,0.002,0,0.002,
226565106141854,,,0.053,0.119,0.131,0.111,0.107,,,0.092,0.155,0.112,0.064,0.054,,,0.001,0.001,0.001,0,0.001,
315863010325702,,0.074,0.167,0.093,0.054,0.046,0.064,,0.115,0.206,0.087,0.031,0.031,0.03,,0.001,,,,,,
580820773324869,,0.047,0.184,0.119,0.055,0.022,0.033,,0.058,0.205,0.148,0.068,0.023,0.025,,0.001,0.002,0.005,0.002,0,0.002,
1224316854674090,,0.17,0.513,0.301,0.016,,,,,,,,,,,,,,,,,
268475821305506,,0.074,0.172,0.09,0.056,0.028,0.042,,0.118,0.235,0.108,0.035,0.016,0.022,,0.001,0.002,0.001,0.001,,0.001,
1014329369318076,,0.052,0.086,0.062,0.059,0.058,0.099,,0.137,0.19,0.104,0.063,0.037,0.047,,0.001,0.001,0.001,0.001,0,0,
1052716848865127,,,0.198,0.134,,,,,,0.43,0.234,,,,,,0.002,0.001,,,,
1015284152635938,,,0.199,0.135,,,,,,0.424,0.239,,,,,,0.002,0.001,,,,
4805038512946793,,0.1,0.559,0.341,,,,,,,,,,,,,,,,,,
1249810182137581,,0.093,0.169,0.127,0.09,0.07,0.069,,0.069,0.141,0.059,0.058,0.02,0.033,,,0.001,0.001,,,,
504413287296201,,0.067,0.176,0.086,0.055,0.056,0.052,,0.103,0.199,0.102,0.036,0.027,0.038,,0.002,,0.002,,,,
4314291345299145,,0.004,0.005,0.009,0.04,0.129,0.251,,0.031,0.039,0.045,0.092,0.147,0.203,,0,0.001,0.001,0.001,0.001,0.002,
501436990921502,,0.078,0.157,0.107,0.069,0.061,0.071,,0.116,0.151,0.085,0.046,0.026,0.031,,0,0,0.001,0,,0,
555434292310153,,0.052,0.072,0.077,0.007,,,,0.197,0.291,0.273,0.024,,,,0.002,0.002,0.003,0,,,
602259394495294,,,,0.122,0.207,0.117,0.077,,,,0.145,0.191,0.078,0.059,,,,0.001,0.001,0,0.001,
522748178828000,,,0.053,0.13,0.121,0.076,0.052,,,0.11,0.209,0.142,0.058,0.047,,,0.001,0.001,0,0,0.001,
360664728991242,,,,0.142,0.238,0.082,,,,,0.202,0.263,0.071,,,,,0.001,0.001,0,,
517730759342902,,0.012,0.02,0.048,0.092,0.161,0.28,,0.039,0.056,0.056,0.06,0.069,0.104,,0,0.001,0,0,0,0,
353837529423247,,0.066,0.413,0.414,0.107,,,,,,,,,,,,,,,,,
289551739611835,,0.107,0.521,0.347,0.025,,,,,,,,,,,,,,,,,
250342900012895,,0.026,0.028,0.044,0.071,0.121,0.229,,0.088,0.086,0.074,0.066,0.064,0.102,,0,0,0,0,0,0.001,
4076039922507354,,,0.079,0.175,0.138,0.056,,,,0.138,0.24,0.133,0.04,,,,0.001,0.001,0,0,,
264001788423019,,,,0.116,0.193,0.118,0.075,,,,0.147,0.199,0.082,0.068,,,,0.001,0.001,0,0.001,
647621992873147,,,0.143,0.153,0.116,0.008,,,,0.24,0.204,0.123,0.007,,,,0.002,0.002,0.001,0,,
569826524383419,,0.044,0.081,0.09,0.084,0.057,0.036,,0.101,0.182,0.153,0.094,0.039,0.034,,0,0.001,0.001,0,0,0.001,
195196579291884,,0.035,0.044,0.059,0.095,0.148,0.19,,0.066,0.076,0.062,0.073,0.073,0.078,,0,0.001,0.001,0.001,0,0.001,
2769027893387254,,0.037,0.078,0.057,0.037,0.049,0.059,,0.073,0.189,0.164,0.099,0.067,0.082,,0.001,0.003,0.002,0.002,0.001,0.002,
414324516624311,,0.022,0.04,0.039,0.033,0.053,0.07,,0.082,0.178,0.146,0.118,0.094,0.115,,0,0.001,0.002,0.002,0.001,0.002,
204973481562660,,0.037,0.063,0.08,0.079,0.061,0.037,,0.112,0.19,0.161,0.098,0.04,0.039,,0,0.001,0.001,0,0,0.001,
641990757195980,,0.035,0.062,0.081,0.079,0.061,0.037,,0.109,0.187,0.162,0.102,0.042,0.04,,0,0.001,0.001,0,0,0.001,
527713301774261,,0.022,0.012,0.018,0.075,0.176,0.245,,0.024,0.04,0.055,0.095,0.119,0.117,,0,0,0,0,0.001,0.001,
1108763342982751,,0.076,0.168,0.133,0.096,0.062,0.07,,0.076,0.133,0.085,0.049,0.022,0.028,,,0.001,0,0.001,,0,
358481208991133,,0.075,0.154,0.122,0.099,0.067,0.069,,0.08,0.143,0.086,0.049,0.025,0.029,,0,0,0,0,0,0,
527908255024898,,0.032,0.062,0.082,0.083,0.076,0.075,,0.085,0.114,0.132,0.111,0.074,0.064,,0,0.001,0.004,0.002,0.001,0.002,
577889903376552,,0.05,0.068,0.064,0.055,0.048,0.053,,0.123,0.162,0.144,0.096,0.066,0.061,,0.001,0.003,0.003,0.001,0.001,0.001,
1300286930391545,,0.011,0.016,0.024,0.056,0.13,0.265,,0.056,0.071,0.075,0.074,0.084,0.134,,0.001,0,0.001,0.001,0,0.001,
262335111912583,,0.09,0.146,0.079,0.059,0.037,0.038,,0.147,0.209,0.098,0.05,0.019,0.025,,0,0.001,0.002,0,0,0,
540000967444474,,0.01,0.042,0.099,0.123,0.117,0.103,,0.046,0.123,0.129,0.099,0.059,0.047,,0,0,0.001,0,0,0,
146870550856472,,0.01,0.036,0.049,0.063,0.101,0.185,,0.097,0.156,0.103,0.064,0.049,0.082,,0,0.001,0.001,0,0,0,
2926780677576399,,0.018,0.039,0.052,0.085,0.127,0.199,,0.067,0.125,0.079,0.066,0.057,0.085,,0,0,0.001,0,0,0,
2887314998155828,,0.093,0.11,0.065,0.04,0.021,0.015,,0.233,0.268,0.086,0.034,0.012,0.02,,0,0.002,0,0,0,0,
507237303711048,,0.153,0.079,0.016,0.007,0.002,0.003,,0.39,0.254,0.054,0.02,0.003,0.015,,0.001,0.001,0,0,,0,
1719966158195229,,0.101,0.017,0.003,0.001,0.001,0.002,,0.703,0.125,0.016,0.004,0.003,0.012,,0.011,0.001,,,,0,
211168877601559,,0.028,0.044,0.04,0.045,0.06,0.04,,0.115,0.215,0.148,0.115,0.079,0.064,,0,0.002,0.001,0.001,0,0.001,
4106111899484779,,0.175,0.105,0.023,0.012,0.003,,,0.36,0.251,0.047,0.018,0.004,,,0.001,0.001,0,0,0,,
997303354356789,,0.068,0.155,0.155,0.11,0.085,0.1,,0.038,0.09,0.083,0.048,0.027,0.035,,0,0.001,0.002,0.001,0,0.001,
375745490842115,,,,0.02,0.04,0.097,0.176,,,,0.152,0.16,0.165,0.186,,,,0.001,0.001,0.001,0.001,
512343406712623,,,0.114,0.127,0.097,0.034,,,,0.285,0.203,0.112,0.026,,,,0.001,0.001,0,0,,
1648446918682296,,,,0.114,0.297,0.127,,,,,0.128,0.253,0.079,,,,,0.001,0.001,0,,
4317213741635444,,,0.191,0.169,,,,,,0.363,0.273,,,,,,0.002,0.002,,,,
188387793266757,,0.359,0.054,,,,,,0.494,0.09,,,,,,0.002,0,,,,,
211847797396896,,,,,,0.246,0.365,,,,,,0.127,0.257,,,,,,0.001,0.003,
533192454593116,,,,0.109,0.246,0.099,,,,,0.168,0.295,0.082,,,,,0.001,0.001,0,,
805442123498714,,,,,,0.235,0.348,,,,,,0.135,0.278,,,,,,0.001,0.004,
1229244190837362,,0.351,0.05,,,,,,0.512,0.085,,,,,,0.002,0,,,,,
5005243852835587,,,0.212,0.189,,,,,,0.342,0.253,,,,,,0.002,0.001,,,,
543533983445902,,0.13,0.457,0.379,0.034,,,,,,,,,,,,,,,,,
404859857625955,,0.013,0.023,0.041,0.067,0.146,0.181,,0.033,0.06,0.093,0.103,0.123,0.112,,,0.001,0.002,0,0.001,0,
341162834135912,,0.19,0.106,0.023,0.009,0.002,,,0.376,0.23,0.044,0.015,0.004,,,0.001,0.001,0,,,,
573761370331789,,0.123,0.212,0.134,0.104,0.033,,,0.134,0.186,0.041,0.022,0.007,,,,0.004,,,,,
1830049533831573,,0.156,0.348,0.221,0.111,0.072,0.091,,,,,,,,,,,,,,,
540007114087742,,0.022,0.104,0.113,0.064,0.052,0.055,,0.062,0.158,0.162,0.089,0.05,0.055,,0.003,0.001,0.003,0.003,0.001,0.003,
493133805123397,,0.184,0.253,0.048,0.018,0.003,0.005,,0.176,0.231,0.052,0.016,0.004,0.007,,0.001,0.002,0.001,0,,0.001,
678897936839259,,0.045,0.1,0.175,0.14,0.091,0.059,,0.058,0.086,0.094,0.079,0.04,0.03,,0,0.001,0.001,0,0,0,
